date,chain,tracking_code,volume,volume_7dma,volume_30dma,fees,OI,dauu,tuu,version
2024-01-05,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-05,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-05,base,KWENTA,69435.73,14.66,10.64,83.71,2180.68,5,10,
2024-01-06,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-06,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-06,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-06,base,polynomial,0.0,1.48,0.34,0.0,0.0,0,2,
2024-01-06,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-06,base,KWENTA,126.42,15.15,10.75,3.42,3124.24,1,10,
2024-01-06,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-06,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-06,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-06,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-07,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-07,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-07,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-07,base,polynomial,0.0,1.48,0.34,0.0,0.0,0,2,
2024-01-07,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-07,base,KWENTA,349.24,15.51,10.83,2.52,3000.27,1,10,
2024-01-07,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-07,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-07,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-07,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-08,base,polynomial,0.0,1.48,0.34,0.0,0.0,0,2,
2024-01-08,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-08,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-08,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-08,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-08,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-08,base,KWENTA,12618.13,17.55,11.31,14.25,3349.5,3,11,
2024-01-08,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-08,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-08,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-09,base,KWENTA,79967.23,28.68,13.91,77.91,1349.46,5,12,
2024-01-09,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-09,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-09,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-09,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-09,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-09,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-09,base,polynomial,0.0,1.48,0.34,0.0,0.0,0,2,
2024-01-09,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-09,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-10,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-10,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-10,base,polynomial,0.0,1.48,0.34,0.0,0.0,0,2,
2024-01-10,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-10,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-10,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-10,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-10,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-10,base,KWENTA,22319.32,44.74,17.72,114.28,9785.03,4,14,
2024-01-10,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-11,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-11,base,polynomial,0.0,1.48,0.34,0.0,0.0,0,2,
2024-01-11,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-11,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-11,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-11,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-11,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-11,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-11,base,KWENTA,72515.75,52.38,20.07,70.58,9986.44,4,15,
2024-01-11,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-12,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-12,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-12,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-12,base,polynomial,200.09,0.42,0.44,2.94,0.0,1,3,
2024-01-12,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-12,base,KWENTA,375539.28,90.29,31.7,349.06,11909.68,6,17,
2024-01-12,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-12,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-12,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-12,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-13,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-13,base,KWENTA,3263.01,90.55,31.88,5.26,3833.07,2,18,
2024-01-13,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-13,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-13,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-13,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-13,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-13,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-13,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-13,base,polynomial,311.83,0.72,0.51,2.08,200.09,1,3,
2024-01-14,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-14,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-14,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-14,base,KWENTA,12836.65,93.54,32.66,23.47,2289.46,2,18,
2024-01-14,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-14,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-14,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-14,base,polynomial,0.0,0.72,0.51,0.0,509.45,0,3,
2024-01-14,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-14,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-15,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-15,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-15,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-15,base,polynomial,0.0,0.72,0.51,0.0,509.45,0,3,
2024-01-15,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-15,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-15,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-15,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-15,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-15,base,KWENTA,4567.65,92.97,33.0,10.23,9980.45,2,18,
2024-01-16,base,KWENTA,10499.62,85.56,33.87,26.07,14554.69,5,19,
2024-01-16,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-16,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-16,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-16,base,polynomial,0.0,0.72,0.51,0.0,509.45,0,3,
2024-01-16,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-16,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-16,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-16,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-16,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-17,base,KWENTA,6873.8,72.3,34.59,21.41,9765.76,4,19,
2024-01-17,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-17,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-17,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-17,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-17,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-17,base,polynomial,0.0,0.72,0.51,0.0,509.45,0,3,
2024-01-17,base,SYNTHETIX_SDK,0.0,0.0,0.46,0.0,0.0,0,1,
2024-01-17,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-17,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-18,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-18,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-18,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-18,base,polynomial,200.03,1.12,0.6,2.79,509.45,1,4,
2024-01-18,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-18,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-18,base,KWENTA,5178.59,65.82,33.24,25.25,11211.49,3,19,
2024-01-18,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-18,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-18,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-19,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-19,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-19,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-19,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-19,base,polynomial,0.0,0.7,0.6,0.0,709.48,0,4,
2024-01-19,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-19,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-19,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-19,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-19,base,KWENTA,3472.27,24.65,30.82,60.88,15190.24,1,19,
2024-01-20,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-20,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-20,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-20,base,polynomial,0.0,0.4,0.6,0.0,709.48,0,4,
2024-01-20,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-20,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-20,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-20,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-20,base,T,0.0,0.0,0.27,0.0,23.06,0,1,
2024-01-20,base,KWENTA,0.0,23.9,30.65,0.0,14761.3,0,19,
2024-01-21,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-21,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-21,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-21,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-21,base,polynomial,0.0,0.4,0.6,0.0,709.48,0,4,
2024-01-21,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-21,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-21,base,KWENTA,0.0,20.55,30.65,0.0,14761.3,0,19,
2024-01-21,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-21,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-22,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-22,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-22,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-22,base,polynomial,0.0,0.4,0.6,0.0,709.48,0,4,
2024-01-22,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-22,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-22,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-22,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-22,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-22,base,KWENTA,76036.72,27.49,32.61,58.82,14761.3,3,19,
2024-01-23,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-23,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-23,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-23,base,polynomial,361.46,0.61,0.66,1.51,709.48,1,4,
2024-01-23,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-23,base,KWENTA,31494.98,27.0,33.37,22.63,11629.13,2,19,
2024-01-23,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-23,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-23,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-23,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-24,base,polynomial,345.32,0.85,0.71,1.66,1070.94,1,4,
2024-01-24,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-24,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-24,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-24,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-24,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-24,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-24,base,KWENTA,12598.76,25.12,33.64,8.29,19043.22,3,20,
2024-01-24,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-24,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-25,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-25,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-25,base,KWENTA,53635.99,27.23,34.91,40.0,31641.99,2,21,
2024-01-25,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-25,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-25,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-25,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-25,base,polynomial,0.0,0.45,0.71,0.0,709.48,0,4,
2024-01-25,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-25,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-26,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-26,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-26,base,polynomial,0.0,0.45,0.71,0.0,709.48,0,4,
2024-01-26,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-26,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-26,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-26,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-26,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-26,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-26,base,KWENTA,9084.02,20.02,35.15,10.43,51533.26,2,21,
2024-01-27,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-27,base,KWENTA,14353.61,21.66,35.46,11.43,51097.33,2,21,
2024-01-27,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-27,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-27,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-27,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-27,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-27,base,polynomial,0.0,0.45,0.71,0.0,709.48,0,4,
2024-01-27,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-27,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-28,base,polynomial,0.0,0.45,0.71,0.0,709.48,0,4,
2024-01-28,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-28,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-28,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-28,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-28,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-28,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-28,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-28,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-28,base,KWENTA,2573.03,22.3,35.44,4.5,40747.04,2,22,
2024-01-29,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-29,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-29,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-29,base,KWENTA,15530.19,16.52,36.06,18.35,39831.16,4,24,
2024-01-29,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-29,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-29,base,polynomial,0.0,0.45,0.71,0.0,709.48,0,4,
2024-01-29,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-29,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-29,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-30,base,polynomial,0.0,0.24,0.71,0.0,709.48,0,4,
2024-01-30,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-30,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-30,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-30,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-30,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-30,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-30,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-30,base,SYNTHETIX_SDK,0.0,0.0,0.0,0.0,0.0,0,1,
2024-01-30,base,KWENTA,63111.04,19.6,37.53,44.19,40495.78,4,24,
2024-01-31,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-31,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-31,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-31,base,polynomial,0.0,0.0,0.71,0.0,709.48,0,4,
2024-01-31,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-31,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-01-31,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-31,base,SYNTHETIX_SDK,232.35,0.65,0.15,4.58,0.0,1,2,
2024-01-31,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-01-31,base,KWENTA,41248.31,25.92,39.28,52.51,39675.81,6,26,
2024-02-01,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-01,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-01,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-01,base,KWENTA,313867.95,49.43,46.1,204.6,46570.3,7,27,
2024-02-01,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-01,base,SYNTHETIX_SDK,0.0,0.65,0.15,0.0,0.0,0,2,
2024-02-01,base,T,0.0,0.0,0.0,0.0,23.06,0,1,
2024-02-01,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-01,base,polynomial,0.0,0.0,0.71,0.0,709.48,0,4,
2024-02-01,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-02,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-02,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-02,base,KWENTA,80260.37,55.4,47.78,52.24,56691.67,5,28,
2024-02-02,base,SYNTHETIX_SDK,0.0,0.65,0.15,0.0,0.0,0,2,
2024-02-02,base,T,0.0,0.0,0.0,0.0,0.0,0,1,
2024-02-02,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-02,base,polynomial,182.57,0.26,0.77,1.81,200.03,1,4,
2024-02-02,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-02,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-02,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-03,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-03,base,T,0.0,0.0,0.0,0.0,0.0,0,1,
2024-02-03,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-03,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-03,base,polynomial,0.0,0.26,0.77,0.0,0.0,0,4,
2024-02-03,base,SYNTHETIX_SDK,0.0,0.65,0.15,0.0,0.0,0,2,
2024-02-03,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-03,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-03,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-03,base,KWENTA,5616.52,54.45,47.37,4.75,100878.77,1,28,
2024-02-04,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-04,base,KWENTA,127213.3,62.98,46.72,64.21,95352.67,2,29,
2024-02-04,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-04,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-04,base,SYNTHETIX_SDK,0.0,0.65,0.15,0.0,0.0,0,2,
2024-02-04,base,T,0.0,0.0,0.0,0.0,0.0,0,1,
2024-02-04,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-04,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-04,base,polynomial,0.0,0.26,0.43,0.0,0.0,0,4,
2024-02-04,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-05,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-05,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-05,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-05,base,T,0.0,0.0,0.0,0.0,0.0,0,1,
2024-02-05,base,polynomial,0.0,0.26,0.43,0.0,0.0,0,4,
2024-02-05,base,SYNTHETIX_SDK,0.0,0.65,0.15,0.0,0.0,0,2,
2024-02-05,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-05,base,KWENTA,88646.8,66.56,48.05,43.44,130934.73,3,29,
2024-02-05,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-05,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-06,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-06,base,T,0.0,0.0,0.0,0.0,0.0,0,1,
2024-02-06,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-06,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-06,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-06,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-06,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-06,base,SYNTHETIX_SDK,0.0,0.65,0.15,0.0,0.0,0,2,
2024-02-06,base,KWENTA,153389.27,73.27,51.01,91.14,152960.63,5,30,
2024-02-06,base,polynomial,1417.88,2.37,0.92,14.8,0.0,2,4,
2024-02-07,base,SYNTHETIX_SDK,0.0,0.0,0.15,0.0,0.0,0,2,
2024-02-07,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-07,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-07,base,polynomial,87691.76,14.03,3.64,81.56,489.1,5,8,
2024-02-07,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-07,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-07,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-07,base,KWENTA,189966.43,89.04,55.96,162.94,130627.25,9,30,
2024-02-07,base,T,0.0,0.0,0.0,0.0,0.0,0,1,
2024-02-07,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-08,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-08,base,polynomial,106023.32,25.0,6.2,76.83,16937.15,5,11,
2024-02-08,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-08,base,SYNTHETIX_SDK,0.0,0.0,0.15,0.0,0.0,0,2,
2024-02-08,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-08,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-08,base,FundingBot,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-08,base,KWENTA,143041.97,85.08,59.26,176.86,246677.58,13,34,
2024-02-08,base,T,0.0,0.0,0.0,0.0,0.0,0,1,
2024-02-08,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-09,base,x,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-09,base,CyberDEX,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-09,base,polynomial,10703.85,26.48,6.61,12.17,11988.53,2,11,
2024-02-09,base,TRACKING,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-09,base,w,0.0,0.0,0.0,0.0,0.0,0,0,
2024-02-09,base,KWENTA,750679.8,162.98,75.37,597.53,265678.27,7,36,
2024-02-09,base,DHEDGE,0.0,0.0,0.0,0.0,0.0,0,0,
